xmin=-15,xmax=15
ymin=-22.5,ymax=22.5
zmin=-12.5,zmax=12.5
-5.389999, -1.98, -5.013
-5.28, -1.98, -5.076
-5.17, -1.98, -5.138
-5.059999, -1.98, -5.193
-4.95, -1.98, -5.249
-4.84, -1.98, -5.29
-4.73, -1.98, -5.344
-4.62, -1.98, -5.407
-4.51, -1.98, -5.445
-4.4, -1.98, -5.483
-4.29, -1.98, -5.533
-4.179999, -1.98, -5.586
-4.07, -1.98, -5.633
-3.96, -1.98, -5.69
-3.849999, -1.98, -5.734
-3.74, -1.98, -5.795
-3.63, -1.98, -5.852
-3.52, -1.98, -5.895
-3.41, -1.98, -5.966
-3.3, -1.98, -6.01
-3.19, -1.98, -6.072001
-3.08, -1.98, -6.123
-2.969999, -1.98, -6.167
-2.86, -1.98, -6.231
-2.75, -1.98, -6.279
-2.639999, -1.98, -6.336
-2.53, -1.98, -6.393
-2.42, -1.98, -6.45
-2.309999, -1.98, -6.496
-2.2, -1.98, -6.542
-2.09, -1.98, -6.598001
-1.98, -1.98, -6.662
-1.87, -1.98, -6.724
-1.76, -1.98, -6.78
-1.65, -1.98, -6.835001
-1.54, -1.98, -6.885
-1.429999, -1.98, -6.921
-1.32, -1.98, -6.985
-1.21, -1.98, -7.043
-1.099999, -1.98, -7.083
-0.9899998, -1.98, -7.150001
-0.8800001, -1.98, -7.217
-0.7699995, -1.98, -7.281
-0.6599998, -1.98, -7.326
-0.5500002, -1.98, -7.361001
-0.4399996, -1.98, -7.422
-0.3299999, -1.98, -7.464
-0.2199993, -1.98, -7.53
-0.1099997, -1.98, -7.587
0, -1.98, -7.632
0.1100006, -1.98, -7.685
0.2200003, -1.98, -7.746
0.3299999, -1.98, -7.801001
0.4400005, -1.98, -7.855
0.5500002, -1.98, -7.913001
0.6599998, -1.98, -7.965
0.7700005, -1.98, -8.014
0.8800001, -1.98, -8.067
0.9899998, -1.98, -8.127001
1.1, -1.98, -8.196
1.210001, -1.98, -8.255
1.43, -1.98, -8.192
1.540001, -1.98, -8.208
2.42, -1.98, -8.634001
2.530001, -1.98, -8.752001
2.860001, -1.98, -9.06
2.969999, -1.98, -9.136001
3.08, -1.98, -9.212001
3.190001, -1.98, -9.258
3.300001, -1.98, -9.305
3.41, -1.98, -9.366
3.52, -1.98, -9.433001
3.630001, -1.98, -9.493
3.74, -1.98, -9.556001
3.85, -1.98, -9.627001
3.960001, -1.98, -9.665001
4.07, -1.98, -9.714001
4.18, -1.98, -9.761001
4.290001, -1.98, -9.835
4.4, -1.98, -9.839001
4.51, -1.98, -9.928
4.620001, -1.98, -9.990001
4.73, -1.98, -10.041
4.84, -1.98, -10.122
4.950001, -1.98, -10.191
5.059999, -1.98, -10.231
5.17, -1.98, -10.282
5.280001, -1.98, -10.361
5.389999, -1.98, -10.407
5.5, -1.98, -10.464
5.610001, -1.98, -10.509
5.719999, -1.98, -10.569
5.83, -1.98, -10.625
5.940001, -1.98, -10.703
6.049999, -1.98, -10.763
6.16, -1.98, -10.804
6.27, -1.98, -10.863
6.380001, -1.98, -10.945
6.49, -1.98, -11.006
6.6, -1.98, -11.097
6.710001, -1.98, -11.118
6.82, -1.98, -11.162
6.93, -1.98, -11.234
7.809999, -1.98, -11.736
7.92, -1.98, -11.779
8.030001, -1.98, -11.83
8.139999, -1.98, -11.885
8.25, -1.98, -11.952
8.360001, -1.98, -12.014
8.469999, -1.98, -12.055
8.58, -1.98, -12.112
8.690001, -1.98, -12.155
8.799999, -1.98, -12.26
8.91, -1.98, -12.346
9.02, -1.98, -12.387
9.130001, -1.98, -12.404
-13.64, -1.869999, -1.294
-13.53, -1.869999, -1.339
-13.42, -1.869999, -1.396
-13.31, -1.869999, -1.415
-13.2, -1.869999, -1.459
-13.09, -1.869999, -1.514
-12.21, -1.869999, -1.896
-12.1, -1.869999, -1.973
-11.99, -1.869999, -2.013
-11.88, -1.869999, -2.04
-11.77, -1.869999, -2.104
-11.66, -1.869999, -2.159
-11.55, -1.869999, -2.208
-11.44, -1.869999, -2.248
-11.33, -1.869999, -2.299
-11.22, -1.869999, -2.358
-11.11, -1.869999, -2.402
-11, -1.869999, -2.445
-10.89, -1.869999, -2.501
-10.78, -1.869999, -2.561
-10.67, -1.869999, -2.606
-10.56, -1.869999, -2.651
-10.45, -1.869999, -2.693
-10.34, -1.869999, -2.742
-10.23, -1.869999, -2.804
-10.12, -1.869999, -2.853
-10.01, -1.869999, -2.91
-9.9, -1.869999, -2.97
-9.79, -1.869999, -3.006
-9.68, -1.869999, -3.038
-9.57, -1.869999, -3.089
-9.459999, -1.869999, -3.149
-9.35, -1.869999, -3.199
-9.24, -1.869999, -3.246
-9.129999, -1.869999, -3.307
-9.02, -1.869999, -3.349
-8.91, -1.869999, -3.383
-8.799999, -1.869999, -3.429
-8.69, -1.869999, -3.469
-8.58, -1.869999, -3.531
-8.469999, -1.869999, -3.581
-8.36, -1.869999, -3.633
-8.25, -1.869999, -3.69
-8.139999, -1.869999, -3.748
-8.03, -1.869999, -3.794
-7.92, -1.869999, -3.844
-7.81, -1.869999, -3.884
-7.7, -1.869999, -3.941
-7.59, -1.869999, -3.998
-7.48, -1.869999, -4.038
-7.37, -1.869999, -4.09
-7.26, -1.869999, -4.148
-7.15, -1.869999, -4.209
-7.04, -1.869999, -4.255
-6.929999, -1.869999, -4.301
-6.82, -1.869999, -4.363
-6.71, -1.869999, -4.428
-6.599999, -1.869999, -4.504
-6.49, -1.869999, -4.551
-6.38, -1.869999, -4.57
-6.27, -1.869999, -4.606
-6.16, -1.869999, -4.659
-6.05, -1.869999, -4.715
-5.94, -1.869999, -4.767
-5.83, -1.869999, -4.835
-5.719999, -1.869999, -4.888
-5.61, -1.869999, -4.919
-5.5, -1.869999, -4.972
-5.389999, -1.869999, -5.037
-5.28, -1.869999, -5.089
-5.17, -1.869999, -5.145
-5.059999, -1.869999, -5.212
-4.95, -1.869999, -5.263
-3.96, -1.869999, -5.691
-3.849999, -1.869999, -5.755
-3.74, -1.869999, -5.795
-3.63, -1.869999, -5.836
-3.52, -1.869999, -5.879
-3.41, -1.869999, -5.956
-3.3, -1.869999, -6.002
-3.19, -1.869999, -6.075
-3.08, -1.869999, -6.116
-2.969999, -1.869999, -6.166
-2.86, -1.869999, -6.229
-2.75, -1.869999, -6.268
-2.639999, -1.869999, -6.329
-2.53, -1.869999, -6.39
-2.42, -1.869999, -6.447001
-2.309999, -1.869999, -6.505
-2.2, -1.869999, -6.559
-2.09, -1.869999, -6.608
-1.98, -1.869999, -6.663
-1.87, -1.869999, -6.718
-1.76, -1.869999, -6.767
-1.65, -1.869999, -6.828001
-1.54, -1.869999, -6.888
-1.429999, -1.869999, -6.93
-1.32, -1.869999, -6.977
-1.21, -1.869999, -7.039001
-1.099999, -1.869999, -7.094
-0.9899998, -1.869999, -7.155
-0.8800001, -1.869999, -7.212
-0.7699995, -1.869999, -7.272
-0.6599998, -1.869999, -7.328001
-0.5500002, -1.869999, -7.366
-0.4399996, -1.869999, -7.420001
-0.3299999, -1.869999, -7.47
-0.2199993, -1.869999, -7.529
-0.1099997, -1.869999, -7.592
0, -1.869999, -7.629
0.1100006, -1.869999, -7.665
0.2200003, -1.869999, -7.73
0.3299999, -1.869999, -7.795001
0.4400005, -1.869999, -7.84
0.5500002, -1.869999, -7.886
0.6599998, -1.869999, -7.963
0.7700005, -1.869999, -8.047
0.8800001, -1.869999, -8.082001
3.08, -1.869999, -9.209001
3.190001, -1.869999, -9.253
3.300001, -1.869999, -9.311001
3.41, -1.869999, -9.384001
3.52, -1.869999, -9.436001
3.630001, -1.869999, -9.486
3.74, -1.869999, -9.542001
3.85, -1.869999, -9.597
3.960001, -1.869999, -9.665001
4.07, -1.869999, -9.702001
4.18, -1.869999, -9.772
4.290001, -1.869999, -9.816001
4.4, -1.869999, -9.884001
4.51, -1.869999, -9.941001
4.620001, -1.869999, -9.972
4.73, -1.869999, -10.041
4.84, -1.869999, -10.109
4.950001, -1.869999, -10.17
5.059999, -1.869999, -10.242
5.17, -1.869999, -10.309
5.280001, -1.869999, -10.359
5.389999, -1.869999, -10.393
5.5, -1.869999, -10.482
5.610001, -1.869999, -10.536
5.719999, -1.869999, -10.627
5.83, -1.869999, -10.64
5.940001, -1.869999, -10.685
6.049999, -1.869999, -10.745
6.16, -1.869999, -10.819
6.27, -1.869999, -10.905
6.380001, -1.869999, -10.946
6.49, -1.869999, -10.964
6.6, -1.869999, -11.058
6.710001, -1.869999, -11.107
6.82, -1.869999, -11.175
6.93, -1.869999, -11.364
8.139999, -1.869999, -11.849
8.25, -1.869999, -11.939
8.360001, -1.869999, -12.013
8.469999, -1.869999, -12.074
8.58, -1.869999, -12.168
8.690001, -1.869999, -12.189
8.799999, -1.869999, -12.283
8.91, -1.869999, -12.317
9.02, -1.869999, -12.378
9.130001, -1.869999, -12.416
-13.75, -1.76, -1.267
-13.64, -1.76, -1.292
-13.53, -1.76, -1.338
-13.42, -1.76, -1.396
-13.31, -1.76, -1.41
-13.2, -1.76, -1.442
-12.21, -1.76, -1.898
-12.1, -1.76, -1.967
-11.99, -1.76, -2
-11.88, -1.76, -2.025
-11.77, -1.76, -2.109
-11.66, -1.76, -2.161
-11.55, -1.76, -2.201
-11.44, -1.76, -2.254
-11.33, -1.76, -2.301
-11.22, -1.76, -2.352
-11.11, -1.76, -2.405
-11, -1.76, -2.449
-10.89, -1.76, -2.497
-10.78, -1.76, -2.561
-10.67, -1.76, -2.614
-10.56, -1.76, -2.657
-10.45, -1.76, -2.69
-10.34, -1.76, -2.745
-10.23, -1.76, -2.81
-10.12, -1.76, -2.84
-10.01, -1.76, -2.901
-9.9, -1.76, -2.968
-9.79, -1.76, -3.003
-9.68, -1.76, -3.03
-9.57, -1.76, -3.091
-9.459999, -1.76, -3.141
-9.35, -1.76, -3.172
-9.24, -1.76, -3.232
-9.129999, -1.76, -3.308
-9.02, -1.76, -3.355
-8.91, -1.76, -3.382
-8.799999, -1.76, -3.413
-8.69, -1.76, -3.448
-8.58, -1.76, -3.52
-8.469999, -1.76, -3.576
-8.36, -1.76, -3.635
-8.25, -1.76, -3.694
-8.139999, -1.76, -3.743
-8.03, -1.76, -3.795
-7.92, -1.76, -3.836
-7.81, -1.76, -3.88
-7.7, -1.76, -3.931
-7.59, -1.76, -3.995
-7.48, -1.76, -4.031
-7.37, -1.76, -4.088
-7.26, -1.76, -4.143
-7.15, -1.76, -4.203
-7.04, -1.76, -4.256
-6.929999, -1.76, -4.309
-6.82, -1.76, -4.362
-6.71, -1.76, -4.431
-6.599999, -1.76, -4.509
-6.49, -1.76, -4.552
-6.38, -1.76, -4.568
-6.27, -1.76, -4.586
-6.16, -1.76, -4.639
-6.05, -1.76, -4.705
-5.94, -1.76, -4.758
-5.83, -1.76, -4.829
-5.719999, -1.76, -4.875
-5.61, -1.76, -4.91
-5.5, -1.76, -4.979
-3.41, -1.76, -5.954
-3.3, -1.76, -6.016
-3.19, -1.76, -6.072001
-3.08, -1.76, -6.1
-2.969999, -1.76, -6.167
-2.86, -1.76, -6.217
-2.75, -1.76, -6.263
-2.639999, -1.76, -6.327
-2.53, -1.76, -6.39
-2.42, -1.76, -6.445
-2.309999, -1.76, -6.508
-2.2, -1.76, -6.564
-2.09, -1.76, -6.612
-1.98, -1.76, -6.665
-1.87, -1.76, -6.716001
-1.76, -1.76, -6.761
-1.65, -1.76, -6.819
-1.54, -1.76, -6.877
-1.429999, -1.76, -6.922
-1.32, -1.76, -6.964
-1.21, -1.76, -7.036
-1.099999, -1.76, -7.082
-0.9899998, -1.76, -7.150001
-0.8800001, -1.76, -7.207
-0.7699995, -1.76, -7.249001
-0.6599998, -1.76, -7.321001
-0.5500002, -1.76, -7.378
-0.4399996, -1.76, -7.408
-0.3299999, -1.76, -7.469
-0.2199993, -1.76, -7.527
-0.1099997, -1.76, -7.588
0, -1.76, -7.631001
0.1100006, -1.76, -7.667
0.2200003, -1.76, -7.723001
0.3299999, -1.76, -7.787
0.4400005, -1.76, -7.837
0.5500002, -1.76, -7.889
0.6599998, -1.76, -8.001
3.300001, -1.76, -9.326
3.41, -1.76, -9.393001
3.52, -1.76, -9.451
3.630001, -1.76, -9.5
3.74, -1.76, -9.545
3.85, -1.76, -9.595
3.960001, -1.76, -9.653001
4.07, -1.76, -9.717
4.18, -1.76, -9.762
4.290001, -1.76, -9.844001
4.4, -1.76, -9.877001
4.51, -1.76, -9.940001
4.620001, -1.76, -9.991
4.73, -1.76, -10.043
4.84, -1.76, -10.098
4.950001, -1.76, -10.166
5.059999, -1.76, -10.239
5.17, -1.76, -10.293
5.280001, -1.76, -10.346
5.389999, -1.76, -10.406
5.5, -1.76, -10.468
5.610001, -1.76, -10.528
5.719999, -1.76, -10.594
5.83, -1.76, -10.633
5.940001, -1.76, -10.674
6.049999, -1.76, -10.756
6.16, -1.76, -10.836
6.27, -1.76, -10.886
6.380001, -1.76, -10.943
6.49, -1.76, -10.996
6.6, -1.76, -11.054
6.710001, -1.76, -11.043
8.139999, -1.76, -11.852
8.25, -1.76, -11.927
8.360001, -1.76, -11.961
8.469999, -1.76, -12.026
8.58, -1.76, -12.12
8.690001, -1.76, -12.2
8.799999, -1.76, -12.248
8.91, -1.76, -12.307
9.02, -1.76, -12.368
9.130001, -1.76, -12.416
-13.75, -1.65, -1.244
-13.64, -1.65, -1.311
-13.53, -1.65, -1.349
-13.42, -1.65, -1.356
-13.31, -1.65, -1.415
-13.2, -1.65, -1.474
-12.32, -1.65, -1.827
-12.21, -1.65, -1.906
-12.1, -1.65, -1.947
-11.99, -1.65, -2
-11.88, -1.65, -2.064
-11.77, -1.65, -2.106
-11.66, -1.65, -2.149
-11.55, -1.65, -2.205
-11.44, -1.65, -2.248
-11.33, -1.65, -2.292
-11.22, -1.65, -2.345
-11.11, -1.65, -2.398
-11, -1.65, -2.444
-10.89, -1.65, -2.487
-10.78, -1.65, -2.542
-10.67, -1.65, -2.599
-10.56, -1.65, -2.652
-10.45, -1.65, -2.701
-10.34, -1.65, -2.75
-10.23, -1.65, -2.796
-10.12, -1.65, -2.84
-10.01, -1.65, -2.891
-9.9, -1.65, -2.941
-9.79, -1.65, -2.988
-9.68, -1.65, -3.023
-9.57, -1.65, -3.08
-9.459999, -1.65, -3.141
-9.35, -1.65, -3.178
-9.24, -1.65, -3.239
-9.129999, -1.65, -3.301
-9.02, -1.65, -3.343
-8.91, -1.65, -3.396
-8.799999, -1.65, -3.434
-8.69, -1.65, -3.481
-8.58, -1.65, -3.54
-8.469999, -1.65, -3.602
-8.36, -1.65, -3.644
-8.25, -1.65, -3.688
-8.139999, -1.65, -3.739
-8.03, -1.65, -3.794
-7.92, -1.65, -3.83
-7.81, -1.65, -3.882
-7.7, -1.65, -3.939
-7.59, -1.65, -4.004
-7.48, -1.65, -4.047
-7.37, -1.65, -4.098
-7.26, -1.65, -4.14
-7.15, -1.65, -4.197
-7.04, -1.65, -4.266
-6.929999, -1.65, -4.31
-6.82, -1.65, -4.352
-6.71, -1.65, -4.411
-6.599999, -1.65, -4.463
-6.49, -1.65, -4.51
-6.38, -1.65, -4.548
-6.27, -1.65, -4.596
-6.16, -1.65, -4.652
-6.05, -1.65, -4.714
-5.94, -1.65, -4.776
-5.83, -1.65, -4.821
-5.719999, -1.65, -4.835
-3.08, -1.65, -6.088
-2.969999, -1.65, -6.161
-2.86, -1.65, -6.209
-2.75, -1.65, -6.273
-2.639999, -1.65, -6.331
-2.53, -1.65, -6.376
-2.42, -1.65, -6.438
-2.309999, -1.65, -6.491
-2.2, -1.65, -6.547
-2.09, -1.65, -6.605
-1.98, -1.65, -6.663
-1.87, -1.65, -6.719
-1.76, -1.65, -6.765
-1.65, -1.65, -6.812
-1.54, -1.65, -6.86
-1.429999, -1.65, -6.908
-1.32, -1.65, -6.956
-1.21, -1.65, -7.022
-1.099999, -1.65, -7.067
-0.9899998, -1.65, -7.133
-0.8800001, -1.65, -7.201
-0.7699995, -1.65, -7.248
-0.6599998, -1.65, -7.318
-0.5500002, -1.65, -7.379
-0.4399996, -1.65, -7.404
-0.3299999, -1.65, -7.469
-0.2199993, -1.65, -7.534
-0.1099997, -1.65, -7.583
0, -1.65, -7.629
0.1100006, -1.65, -7.675
0.2200003, -1.65, -7.73
0.3299999, -1.65, -7.793
0.4400005, -1.65, -7.844
3.52, -1.65, -9.429001
3.630001, -1.65, -9.491
3.74, -1.65, -9.540001
3.85, -1.65, -9.586
3.960001, -1.65, -9.641001
4.07, -1.65, -9.725
4.18, -1.65, -9.773001
4.290001, -1.65, -9.859
4.4, -1.65, -9.903001
4.51, -1.65, -9.953
4.620001, -1.65, -9.998
4.73, -1.65, -10.05
4.84, -1.65, -10.099
4.950001, -1.65, -10.165
5.059999, -1.65, -10.239
5.17, -1.65, -10.284
5.280001, -1.65, -10.336
5.389999, -1.65, -10.415
5.5, -1.65, -10.465
5.610001, -1.65, -10.516
5.719999, -1.65, -10.579
5.83, -1.65, -10.641
5.940001, -1.65, -10.69
6.049999, -1.65, -10.765
6.16, -1.65, -10.836
6.27, -1.65, -10.869
6.380001, -1.65, -10.917
6.49, -1.65, -11.004
8.25, -1.65, -11.925
8.360001, -1.65, -11.96
8.469999, -1.65, -12.036
8.58, -1.65, -12.124
8.690001, -1.65, -12.2
8.799999, -1.65, -12.189
8.91, -1.65, -12.271
9.02, -1.65, -12.348
-13.86, -1.539999, -1.171
-13.75, -1.539999, -1.219
-13.64, -1.539999, -1.273
-13.53, -1.539999, -1.335
-13.42, -1.539999, -1.36
-13.31, -1.539999, -1.444
-13.2, -1.539999, -1.489
-12.32, -1.539999, -1.824
-12.21, -1.539999, -1.897
-12.1, -1.539999, -1.953
-11.99, -1.539999, -2.02
-11.88, -1.539999, -2.075
-11.77, -1.539999, -2.098
-11.66, -1.539999, -2.163
-11.55, -1.539999, -2.208
-11.44, -1.539999, -2.255
-11.33, -1.539999, -2.299
-11.22, -1.539999, -2.343
-11.11, -1.539999, -2.382
-11, -1.539999, -2.435
-10.89, -1.539999, -2.488
-10.78, -1.539999, -2.531
-10.67, -1.539999, -2.587
-10.56, -1.539999, -2.66
-10.45, -1.539999, -2.717
-10.34, -1.539999, -2.754
-10.23, -1.539999, -2.788
-10.12, -1.539999, -2.829
-10.01, -1.539999, -2.88
-9.9, -1.539999, -2.921
-9.79, -1.539999, -2.972
-9.68, -1.539999, -3.026
-9.57, -1.539999, -3.076
-9.459999, -1.539999, -3.122
-9.35, -1.539999, -3.172
-9.24, -1.539999, -3.238
-9.129999, -1.539999, -3.293
-9.02, -1.539999, -3.334
-8.91, -1.539999, -3.391
-8.799999, -1.539999, -3.449
-8.69, -1.539999, -3.476
-8.58, -1.539999, -3.538
-8.469999, -1.539999, -3.588
-8.36, -1.539999, -3.633
-8.25, -1.539999, -3.671
-8.139999, -1.539999, -3.745
-8.03, -1.539999, -3.813
-7.92, -1.539999, -3.854
-7.81, -1.539999, -3.876
-7.7, -1.539999, -3.939
-7.59, -1.539999, -3.997
-7.48, -1.539999, -4.046
-7.37, -1.539999, -4.09
-7.26, -1.539999, -4.142
-7.15, -1.539999, -4.193
-7.04, -1.539999, -4.26
-6.929999, -1.539999, -4.315
-6.82, -1.539999, -4.367
-6.71, -1.539999, -4.418
-6.599999, -1.539999, -4.453
-6.49, -1.539999, -4.504
-6.38, -1.539999, -4.546
-6.27, -1.539999, -4.591
-6.16, -1.539999, -4.649
-6.05, -1.539999, -4.704
-5.94, -1.539999, -4.772
-2.86, -1.539999, -6.227
-2.75, -1.539999, -6.283
-2.639999, -1.539999, -6.328
-2.53, -1.539999, -6.359
-2.42, -1.539999, -6.424
-2.309999, -1.539999, -6.476
-2.2, -1.539999, -6.536
-2.09, -1.539999, -6.598001
-1.98, -1.539999, -6.654
-1.87, -1.539999, -6.714
-1.76, -1.539999, -6.764
-1.65, -1.539999, -6.809
-1.54, -1.539999, -6.86
-1.429999, -1.539999, -6.914001
-1.32, -1.539999, -6.965
-1.21, -1.539999, -7.009
-1.099999, -1.539999, -7.078001
-0.9899998, -1.539999, -7.134
-0.8800001, -1.539999, -7.199
-0.7699995, -1.539999, -7.272
-0.6599998, -1.539999, -7.32
-0.5500002, -1.539999, -7.362
-0.4399996, -1.539999, -7.408
-0.3299999, -1.539999, -7.474
-0.2199993, -1.539999, -7.532001
-0.1099997, -1.539999, -7.577
0, -1.539999, -7.618001
0.1100006, -1.539999, -7.664001
0.2200003, -1.539999, -7.737
0.3299999, -1.539999, -7.786
3.630001, -1.539999, -9.466001
3.74, -1.539999, -9.527
3.85, -1.539999, -9.574
3.960001, -1.539999, -9.637
4.07, -1.539999, -9.712001
4.18, -1.539999, -9.771001
4.290001, -1.539999, -9.835
4.4, -1.539999, -9.914001
4.51, -1.539999, -9.951
4.620001, -1.539999, -9.992001
4.73, -1.539999, -10.056
4.84, -1.539999, -10.103
4.950001, -1.539999, -10.165
5.059999, -1.539999, -10.247
5.17, -1.539999, -10.293
5.280001, -1.539999, -10.336
5.389999, -1.539999, -10.411
5.5, -1.539999, -10.472
5.610001, -1.539999, -10.515
5.719999, -1.539999, -10.582
5.83, -1.539999, -10.631
5.940001, -1.539999, -10.687
6.049999, -1.539999, -10.749
6.16, -1.539999, -10.81
6.27, -1.539999, -10.856
6.380001, -1.539999, -10.9
8.360001, -1.539999, -11.949
8.469999, -1.539999, -12.021
8.58, -1.539999, -12.1
8.690001, -1.539999, -12.179
8.799999, -1.539999, -12.208
8.91, -1.539999, -12.281
9.02, -1.539999, -12.335
-13.86, -1.43, -1.168
-13.75, -1.43, -1.222
-13.64, -1.43, -1.247
-13.53, -1.43, -1.322
-13.42, -1.43, -1.367
-13.31, -1.43, -1.426
-13.2, -1.43, -1.475
-12.43, -1.43, -1.798
-12.32, -1.43, -1.866
-12.21, -1.43, -1.898
-12.1, -1.43, -1.952
-11.99, -1.43, -2.018
-11.88, -1.43, -2.058
-11.77, -1.43, -2.09
-11.66, -1.43, -2.154
-11.55, -1.43, -2.212
-11.44, -1.43, -2.268
-11.33, -1.43, -2.315
-11.22, -1.43, -2.346
-11.11, -1.43, -2.387
-11, -1.43, -2.429
-10.89, -1.43, -2.49
-10.78, -1.43, -2.547
-10.67, -1.43, -2.599
-10.56, -1.43, -2.657
-10.45, -1.43, -2.693
-10.34, -1.43, -2.731
-10.23, -1.43, -2.769
-10.12, -1.43, -2.811
-10.01, -1.43, -2.881
-9.9, -1.43, -2.939
-9.79, -1.43, -2.971
-9.68, -1.43, -3.018
-9.57, -1.43, -3.091
-9.459999, -1.43, -3.135
-9.35, -1.43, -3.192
-9.24, -1.43, -3.234
-9.129999, -1.43, -3.273
-9.02, -1.43, -3.332
-8.91, -1.43, -3.381
-8.799999, -1.43, -3.441
-8.69, -1.43, -3.492
-8.58, -1.43, -3.54
-8.469999, -1.43, -3.59
-8.36, -1.43, -3.626
-8.25, -1.43, -3.67
-8.139999, -1.43, -3.731
-8.03, -1.43, -3.807
-7.92, -1.43, -3.869
-7.81, -1.43, -3.903
-7.7, -1.43, -3.945
-7.59, -1.43, -3.983
-7.48, -1.43, -4.053
-7.37, -1.43, -4.104
-7.26, -1.43, -4.147
-7.15, -1.43, -4.188
-7.04, -1.43, -4.243
-6.929999, -1.43, -4.284
-6.82, -1.43, -4.331
-6.71, -1.43, -4.396
-6.599999, -1.43, -4.443
-6.49, -1.43, -4.479
-6.38, -1.43, -4.542
-6.27, -1.43, -4.604
-6.16, -1.43, -4.676
-2.75, -1.43, -6.262
-2.639999, -1.43, -6.318
-2.53, -1.43, -6.372
-2.42, -1.43, -6.432
-2.309999, -1.43, -6.489
-2.2, -1.43, -6.536
-2.09, -1.43, -6.591
-1.98, -1.43, -6.65
-1.87, -1.43, -6.702
-1.76, -1.43, -6.757
-1.65, -1.43, -6.825
-1.54, -1.43, -6.891
-1.429999, -1.43, -6.924
-1.32, -1.43, -6.981
-1.21, -1.43, -7.035
-1.099999, -1.43, -7.075
-0.9899998, -1.43, -7.147
-0.8800001, -1.43, -7.213
-0.7699995, -1.43, -7.274
-0.6599998, -1.43, -7.307
-0.5500002, -1.43, -7.34
-0.4399996, -1.43, -7.405
-0.3299999, -1.43, -7.464
-0.2199993, -1.43, -7.491
-0.1099997, -1.43, -7.55
0, -1.43, -7.612
0.1100006, -1.43, -7.663001
3.74, -1.43, -9.52
3.85, -1.43, -9.575001
3.960001, -1.43, -9.643001
4.07, -1.43, -9.701
4.18, -1.43, -9.745001
4.290001, -1.43, -9.801001
4.4, -1.43, -9.873
4.51, -1.43, -9.922001
4.620001, -1.43, -9.993
4.73, -1.43, -10.058
4.84, -1.43, -10.107
4.950001, -1.43, -10.172
5.059999, -1.43, -10.248
5.17, -1.43, -10.301
5.280001, -1.43, -10.345
5.389999, -1.43, -10.406
5.5, -1.43, -10.47
5.610001, -1.43, -10.514
5.719999, -1.43, -10.573
5.83, -1.43, -10.603
5.940001, -1.43, -10.666
6.049999, -1.43, -10.724
6.16, -1.43, -10.788
6.27, -1.43, -10.857
8.360001, -1.43, -11.923
8.469999, -1.43, -12.02
8.58, -1.43, -12.091
8.690001, -1.43, -12.164
8.799999, -1.43, -12.227
8.91, -1.43, -12.294
9.02, -1.43, -12.328
9.130001, -1.43, -12.386
9.24, -1.43, -12.447
-13.86, -1.32, -1.154
-13.75, -1.32, -1.224
-13.64, -1.32, -1.246
-13.53, -1.32, -1.314
-13.42, -1.32, -1.363
-13.31, -1.32, -1.401
-13.2, -1.32, -1.457
-12.43, -1.32, -1.801
-12.32, -1.32, -1.842
-12.21, -1.32, -1.888
-12.1, -1.32, -1.937
-11.99, -1.32, -1.982
-11.88, -1.32, -2.025
-11.77, -1.32, -2.084
-11.66, -1.32, -2.155
-11.55, -1.32, -2.202
-11.44, -1.32, -2.24
-11.33, -1.32, -2.282
-11.22, -1.32, -2.33
-11.11, -1.32, -2.376
-11, -1.32, -2.422
-10.89, -1.32, -2.473
-10.78, -1.32, -2.526
-10.67, -1.32, -2.59
-10.56, -1.32, -2.642
-10.45, -1.32, -2.684
-10.34, -1.32, -2.724
-10.23, -1.32, -2.767
-10.12, -1.32, -2.817
-10.01, -1.32, -2.877
-9.9, -1.32, -2.926
-9.79, -1.32, -2.97
-9.68, -1.32, -3.019
-9.57, -1.32, -3.068
-9.459999, -1.32, -3.117
-9.35, -1.32, -3.173
-9.24, -1.32, -3.234
-9.129999, -1.32, -3.273
-9.02, -1.32, -3.318
-8.91, -1.32, -3.375
-8.799999, -1.32, -3.44
-8.69, -1.32, -3.484
-8.58, -1.32, -3.522
-8.469999, -1.32, -3.558
-8.36, -1.32, -3.612
-8.25, -1.32, -3.677
-8.139999, -1.32, -3.737
-8.03, -1.32, -3.795
-7.92, -1.32, -3.842
-7.81, -1.32, -3.897
-7.7, -1.32, -3.94
-7.59, -1.32, -3.996
-7.48, -1.32, -4.05
-7.37, -1.32, -4.088
-7.26, -1.32, -4.137
-7.15, -1.32, -4.171
-7.04, -1.32, -4.226
-6.929999, -1.32, -4.286
-6.82, -1.32, -4.345
-6.71, -1.32, -4.396
-6.599999, -1.32, -4.456
-6.49, -1.32, -4.512
-6.38, -1.32, -4.548
-6.27, -1.32, -4.602
-6.16, -1.32, -4.665
-2.75, -1.32, -6.214
-2.639999, -1.32, -6.298
-2.53, -1.32, -6.364
-2.42, -1.32, -6.429
-2.309999, -1.32, -6.479
-2.2, -1.32, -6.535
-2.09, -1.32, -6.593
-1.98, -1.32, -6.648
-1.87, -1.32, -6.702
-1.76, -1.32, -6.765
-1.65, -1.32, -6.815001
-1.54, -1.32, -6.854
-1.429999, -1.32, -6.916
-1.32, -1.32, -6.972
-1.21, -1.32, -7.012001
-1.099999, -1.32, -7.062
-0.9899998, -1.32, -7.143
-0.8800001, -1.32, -7.210001
